Imgs;Steering
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_05_179.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_05_261.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_05_341.jpg;0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_05_422.jpg;0.4
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_05_506.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_05_587.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_05_668.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_05_759.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_05_843.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_05_927.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_06_009.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_06_093.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_06_180.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_06_266.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_06_348.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_06_433.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_06_519.jpg;0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_06_603.jpg;0.4
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_06_688.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_06_774.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_06_857.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_06_947.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_07_030.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_07_112.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_07_198.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_07_287.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_07_373.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_07_460.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_07_547.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_07_636.jpg;0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_07_726.jpg;0.4
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_07_812.jpg;0.6500001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_07_897.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_07_992.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_08_084.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_08_180.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_08_273.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_08_364.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_08_468.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_08_555.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_08_652.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_08_748.jpg;-0.5000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_08_854.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_08_947.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_09_034.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_09_131.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_09_223.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_09_316.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_09_412.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_09_507.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_09_606.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_09_700.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_09_798.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_09_896.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_09_995.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_10_086.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_10_191.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_10_291.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_10_389.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_10_491.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_10_589.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_10_689.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_10_784.jpg;0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_10_881.jpg;0.45
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_10_966.jpg;0.6500001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_11_064.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_11_165.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_11_264.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_11_362.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_11_459.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_11_554.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_11_647.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_11_746.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_11_844.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_11_944.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_12_036.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_12_131.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_12_228.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_12_326.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_12_423.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_12_520.jpg;0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_12_615.jpg;0.5000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_12_711.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_12_809.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_12_908.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_13_007.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_13_107.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_13_205.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_13_306.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_13_412.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_13_518.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_13_620.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_13_722.jpg;0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_13_825.jpg;0.5000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_13_927.jpg;0.7500002
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_14_034.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_14_139.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_14_246.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_14_358.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_14_469.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_14_573.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_14_681.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_14_797.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_14_904.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_15_013.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_15_125.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_15_237.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_15_349.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_15_463.jpg;0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_15_574.jpg;0.5500001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_15_688.jpg;0.8500001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_15_801.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_15_919.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_16_033.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_16_144.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_16_259.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_16_371.jpg;0.3
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_16_483.jpg;0.5500001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_16_597.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_16_720.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_16_837.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_16_941.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_17_063.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_17_172.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_17_281.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_17_392.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_17_494.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_17_610.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_17_727.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_17_835.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_17_936.jpg;0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_18_049.jpg;0.5500001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_18_162.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_18_265.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_18_382.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_18_488.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_18_595.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_18_707.jpg;0.3
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_18_818.jpg;0.5500001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_18_933.jpg;0.8500001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_19_062.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_19_179.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_19_291.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_19_394.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_19_494.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_19_594.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_19_693.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_19_797.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_19_898.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_19_997.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_20_088.jpg;0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_20_182.jpg;0.45
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_20_287.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_20_390.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_20_484.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_20_585.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_20_683.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_20_781.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_20_880.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_20_981.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_21_079.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_21_176.jpg;0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_21_281.jpg;0.5000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_21_382.jpg;0.7500002
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_21_475.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_21_570.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_21_667.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_21_768.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_21_851.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_21_940.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_22_033.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_22_125.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_22_214.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_22_300.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_22_390.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_22_484.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_22_573.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_22_661.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_22_751.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_22_839.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_22_933.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_23_024.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_23_113.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_23_201.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_23_290.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_23_382.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_23_465.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_23_558.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_23_647.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_23_745.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_23_825.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_23_912.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_23_994.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_24_085.jpg;0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_24_175.jpg;0.45
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_24_263.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_24_354.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_24_443.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_24_526.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_24_616.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_24_701.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_24_781.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_24_864.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_24_951.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_25_042.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_25_121.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_25_203.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_25_284.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_25_369.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_25_451.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_25_535.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_25_621.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_25_704.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_25_781.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_25_869.jpg;0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_25_952.jpg;0.45
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_26_034.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_26_116.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_26_195.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_26_278.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_26_359.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_26_441.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_26_523.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_26_606.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_26_685.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_26_769.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_26_851.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_26_934.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_27_013.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_27_094.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_27_176.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_27_259.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_27_340.jpg;0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_27_417.jpg;0.4
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_27_502.jpg;0.6000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_27_581.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_27_663.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_27_750.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_27_821.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_27_901.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_27_982.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_28_060.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_28_145.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_28_223.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_28_303.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_28_381.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_28_458.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_28_538.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_28_617.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_28_691.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_28_772.jpg;-0.4
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_28_850.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_28_929.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_29_005.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_29_085.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_29_162.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_29_239.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_29_317.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_29_394.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_29_472.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_29_555.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_29_628.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_29_710.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_29_786.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_29_865.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_29_941.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_30_018.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_30_096.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_30_175.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_30_253.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_30_330.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_30_407.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_30_483.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_30_559.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_30_637.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_30_714.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_30_785.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_30_861.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_30_937.jpg;0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_31_022.jpg;0.4
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_31_092.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_31_171.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_20_01_31_244.jpg;0
